1638655329841-0,PT_HE,1981,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-2,PT_CHAM,3,TC_FUEL_PV,-131,TC_LOX_PV,405,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655329976-0,PT_HE,1988,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,415,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655330111-0,PT_HE,1988,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,404,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655330247-0,PT_HE,1987,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,390,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655330381-0,PT_HE,1984,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,389,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655330519-0,PT_HE,1979,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-2,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,382,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655330657-0,PT_HE,1979,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,383,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655330791-0,PT_HE,1980,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,392,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655330926-0,PT_HE,1983,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,415,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655331062-0,PT_HE,1987,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,389,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655331197-0,PT_HE,1987,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,362,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655331332-0,PT_HE,1987,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,376,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655331467-0,PT_HE,1983,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,381,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
